100 100
0.2645	-0.02199	0.6779	0.2282	0.02162	0.03197	-0.2236	0.2904	0.4892	0.03854	0.05799	0.3715	-0.6778	-0.6417	-0.4771	0.2651	0.6155	0.2932	-0.0642	-0.8249	0.002572	0.4018	-0.06954	-0.4323	0.4655	-0.1459	-0.02088	-0.2012	0.09415	0.12	0.02633	0.7849	-0.3029	-0.002664	-0.2277	-5107	4354	1637	812.4	5934	-1095	-4406	20.88	2747	3175	2783	1302	-1293	2078	2865	4406	-3520	-4641	2128	1673	2955	991.8	178.6	-5347	-3229	627.6	-3301	-1.074e+04	104.2	2480	-4210	5494	-3640	-4269	1435	640.5	-1131	2296	-1451	1.085e+04	-546.5	-4355	5950	706.7	-2754	5631	1489	-3404	-966	224.7	-1852	520.9	-2642	889.9	-913.7	6249	2670	2127	-1560	-9943	-426.8	-4460	2601	-5377	1973	
0.8735	-0.135	0.2298	0.3773	0.1259	0.3557	-0.3217	-0.1365	-0.3143	-0.1324	0.1429	0.3592	-0.2089	-0.1449	-0.3093	0.1908	0.2141	-0.4174	-0.3254	-0.04424	0.2996	0.2218	0.359	-0.428	-0.3684	0.4774	-0.2882	-0.4492	0.3235	0.02752	0.2816	-0.2618	-0.2478	0.8678	0.5271	-0.7411	9861	4115	-2902	-5168	-2528	1813	-1.041e+04	3040	1.115e+04	4010	257.7	-3619	-4202	1.108e+04	1.003e+04	-1104	2238	-8427	-5393	1239	8645	4907	9210	-5532	6746	-4922	-7237	-2584	1669	-460	5276	-9949	-5976	-2295	-4732	-6172	3293	4868	1127	2530	8850	-5200	-1.01e+04	-5401	1.38e+04	1331	5329	-1234	4762	1699	-722.5	-1573	1.293e+04	-2692	-2522	6614	2050	1334	-1287	1.04e+04	-4018	1149	-2110	4631	
0.9365	0.1469	-0.6496	0.9685	-0.1358	0.1277	-0.5099	-0.08655	-0.3031	0.587	-0.4199	0.5426	0.2163	0.08133	0.08027	0.3867	-0.5697	0.05111	-0.148	0.1957	-0.1759	0.09219	0.2638	-0.3718	-0.309	0.5406	0.05997	0.3071	0.02285	-0.3894	0.3972	-0.03195	0.4514	0.8917	-0.2541	-0.3422	-0.112	6983	-3604	-5681	-5997	7503	-5881	1874	6884	4924	-1262	6853	-1.319e+04	9086	2888	-2618	7651	-9076	-2234	1969	8639	2095	1360	-5581	2036	-3557	-6137	-2148	-7834	-5363	4293	-6825	-1434	-7486	1511	-4823	1309	6447	-3716	1372	5411	-2053	-1702	-8058	2955	3628	3569	-1036	4397	7247	2890	7344	-143.4	-4819	-6325	593.1	-7012	7451	5824	-2164	-5314	-3503	5101	4039	
0.0707	0.2647	0.8014	-0.2711	-0.1293	0.448	0.2589	-0.3533	0.1249	-0.5256	0.3966	0.7971	0.3122	0.5322	-0.204	0.03545	-0.4343	0.4421	-0.1463	-0.2403	0.2562	0.2709	-0.2126	0.3203	-0.1796	0.1234	-0.4964	0.07721	-0.2661	-0.245	0.11	0.439	-0.1336	-0.1414	-0.1765	0.5278	0.1501	0.5158	9177	585	-3029	-2915	5506	-4743	-6662	-1877	-2105	1248	3077	-5709	-1.092e+04	3905	-899.1	6123	5153	492.8	-4559	7.455	-3757	4951	-1356	6750	9411	5041	1375	663	778.3	7324	1080	-4489	1197	2474	-334.5	-4960	-2992	-1072	-5257	-2377	1444	2751	-861.9	-5446	2432	3240	-5262	392.6	4298	-4014	285.1	-1799	-2667	-3713	3457	-3340	1649	4816	777	-834.2	2188	-1296	
0.6576	0.0962	0.5314	-0.1173	-0.3148	-0.03404	0.5189	-0.5004	0.2448	-0.6745	0.8425	-0.5005	0.3138	0.00395	0.325	0.1612	0.08722	0.03659	0.007045	-0.05437	0.6885	0.05253	0.3927	0.2196	0.3986	0.7705	-0.4674	0.3376	0.2974	0.66	0.2068	0.6036	-0.4995	-0.4223	-0.09036	0.9411	-0.3839	0.03901	-0.5734	-1.068e+04	-6828	4789	-897.1	-3788	2730	1870	-1546	-59.64	6256	-2881	-3843	7448	6730	7364	1202	-1509	-3309	-575	1800	6465	4074	3000	1.248e+04	1443	2386	7209	-630.9	8160	3416	-3792	1995	-493.7	-2852	-2813	-5265	4023	-4589	-3713	1471	2963	1561	-4494	-2053	-1313	-7725	-216.1	6944	-8016	908.8	1467	-4919	1056	-1751	-1156	6395	1239	5250	363.7	4418	-1742	
0.6252	-0.1336	0.04224	0.683	0.7702	0.6189	-0.05503	0.2247	0.4023	-0.04407	-0.1005	0.1499	0.0805	-0.1725	0.505	0.4166	0.3067	-0.3741	-0.04422	0.03435	0.05058	0.05223	0.09808	0.3398	0.01512	0.4806	-0.4496	0.06807	0.7427	-0.1182	0.6668	0.6232	-0.2264	0.3387	0.5253	-0.6372	0.7929	-0.5977	-0.4502	-0.1266	-1.116e+04	-1515	4522	-4493	3961	5974	39.25	2838	-6436	-419.2	-1777	-1367	-3060	7541	6351	2036	-1563	831.7	-8091	-1072	2667	-2441	-572.5	1833	-3968	-3385	3293	-1467	-4290	-3596	6972	-2950	2861	-251.5	4341	1567	-9147	375.3	4379	815.8	244.8	973.6	-3213	-2680	-4365	3173	3228	-2723	-7205	-4815	-344	-3480	-3545	-712.5	-3957	-6902	-6609	1871	5400	899.1	
0.4897	-0.2527	0.9912	-0.6328	-0.6897	0.3228	0.6718	0.2125	0.3621	-0.3851	0.2117	-0.2995	0.3707	-0.1858	0.0728	0.2451	-0.3884	-0.1701	0.2014	-0.01377	-0.00755	0.2748	0.1352	0.4921	0.1444	0.3768	-0.8036	0.3037	0.5131	-0.439	0.07566	-0.3168	0.06609	0.1448	0.09301	-0.1669	0.8677	-0.5167	0.27	-0.5697	0.5646	7750	1032	1112	-648	3597	3052	5999	2893	-932.6	233.4	6492	5030	-894.7	-2693	-3586	-3859	-4484	-626.5	5291	-2356	5237	6130	3414	743.7	6565	-4092	2754	5850	-1295	3274	1292	-2120	-2129	-7179	712.5	1591	4961	3481	-1119	-5858	330.7	-1862	-969	-2931	6123	427.3	4243	3887	2796	-1837	6228	-4652	3552	1.074e+04	-2623	8298	-2624	267	-4427	
0.5308	0.3441	0.4442	-0.3028	-0.2982	-0.3592	0.6663	0.691	-0.1908	-0.4587	0.248	-0.04144	0.07466	-0.2737	0.2734	0.4988	-0.5148	-0.3742	0.1151	-0.3608	-0.8035	0.7986	-0.0166	0.1989	0.6878	0.708	-0.8961	0.07069	0.03297	0.2271	-0.05581	0.7118	-0.1924	-0.2193	0.04179	0.3392	0.5528	-0.153	0.01323	0.522	-0.2027	-0.006622	1.104e+04	-1972	-313.1	3030	-1818	3773	-2612	-934.9	-300.9	-831.2	-6014	3718	7998	6157	-477.9	-4001	-4260	1253	1558	4614	-1282	5339	-1181	-2650	3628	2309	-715.4	-2649	1104	1364	2167	2146	-30.73	-2499	-4844	4407	6458	-3033	-7913	6926	-2797	3016	2985	3014	899.4	2671	-8733	-5701	4919	-5037	-364.8	3716	-276.9	-7288	-3686	-2343	-2072	1039	
0.9397	-0.466	0.2082	0.5752	0.2858	0.02653	0.4098	0.7797	0.3415	0.3036	-0.6346	-0.2663	-0.09859	-0.1445	0.4643	0.4162	-0.2133	-0.2398	0.754	-0.4396	-0.4412	-0.2425	0.2314	0.6111	0.09961	-0.1934	0.2985	-0.146	0.1259	0.2016	0.1114	0.321	-0.05395	-0.3134	-0.3463	0.6506	-0.08532	0.1418	-0.4352	-0.09425	-0.2361	-0.04821	0.1409	-7213	-2528	-252.3	1364	-1115	4662	-6495	-5443	3151	-1889	1.18e+04	3892	-1306	-7423	-5868	-2539	3621	-1135	1009	5991	-2105	-757	1834	-4849	2062	4304	-1520	3130	1100	-1342	-4322	-6317	-1643	-5876	-1352	2333	3707	-3464	-3740	-2491	2497	-8371	-4251	928	-5652	-5236	3156	1727	-2550	5642	-6673	-136	-4860	138.9	-2335	3169	-606.6	
0.861	-0.4959	0.2314	0.3379	0.5044	-0.01214	0.1831	0.4971	0.03107	0.003842	-0.01989	-0.3246	-0.312	-0.4134	0.3028	0.2524	0.4712	-0.2021	0.2749	-0.01024	0.2146	-0.4024	0.2791	-0.09575	-0.1097	-0.3426	0.4692	0.07655	0.963	-0.4585	0.1139	0.4607	0.09264	0.4013	0.2605	-0.3359	0.4867	0.1263	-0.3517	-0.5428	0.8552	-0.3984	0.2506	-0.05042	-7291	-4531	8163	-1251	1.441e+04	-4712	-6458	7918	5255	5157	588.4	-3889	-1.161e+04	392.4	-74.87	5306	-1553	6155	9924	5512	4432	6039	-6922	8430	4354	247.1	701.8	7862	-2537	-2907	136.7	3250	242.5	1459	-1609	5441	-6295	-6456	1098	2475	-4303	-852.5	1387	-5419	7408	8422	-672.4	1320	-2575	-7023	7478	1227	1.46e+04	-1695	-8318	-5715	
0.2756	0.3921	-0.2743	0.254	0.7015	-0.2467	-0.3948	0.09594	-0.5032	0.399	0.234	-0.5426	-0.1033	-0.0122	0.06157	0.07585	-0.2013	0.3942	0.8773	-0.5408	-0.2455	0.1391	-0.09767	-0.3164	-0.009787	-0.7031	0.1237	-0.3714	-0.1133	-0.2587	-0.1602	0.5173	-0.6614	-0.05938	-0.2704	0.1647	-0.0826	0.2056	0.4037	-0.283	0.3467	-0.2276	-0.6369	0.03639	0.348	9522	-157.2	3606	-373.5	8338	1.006e+04	586.2	5361	-6785	-1575	699.9	7971	-3666	2639	2219	1113	2590	-3449	321.9	-1278	-1620	3940	2063	-4070	-6423	371.3	-2730	3297	4263	-834.6	1147	7147	4614	3075	-8924	-1688	1995	817	-1414	6699	6744	34.16	6967	4279	-2841	2313	8088	-4067	6968	7012	-3650	-3858	-4948	1149	7187	
0.09098	0.9204	0.05427	0.4104	0.2301	-0.2534	0.1608	0.2736	-0.1685	0.1794	0.2773	-0.1862	0.6804	0.2254	0.1299	0.0104	-0.3929	0.5647	0.4639	-0.06084	0.4595	-0.1964	0.07017	0.2824	0.06665	0.5112	-0.6467	0.71	0.4009	-0.09408	-0.2137	0.3357	-0.03687	0.1262	-0.5392	-0.4064	0.6353	-0.2536	0.4512	-0.3593	0.4127	0.4449	0.01449	0.09416	0.7623	-0.06438	-8507	1332	-1.308e+04	6469	5763	-1.164e+04	-883	-5426	1036	-321.6	1.217e+04	-1877	-3496	-8456	1205	-7652	-1.469e+04	-7370	-4395	-6836	1.047e+04	-4891	-882.4	-5964	2040	-1.199e+04	97.44	6486	4573	1985	-3061	2074	3538	-9941	2916	4318	-7178	-6171	2984	1295	1082	1574	-8297	-5035	100.1	-647.4	-4986	6585	-4675	-8985	-1.03e+04	-625	5243	4268	
0.6072	0.6012	-0.03096	0.183	-0.1205	-0.4573	0.4314	0.675	-0.04422	-0.1776	0.1732	-0.6498	0.1921	-0.0585	0.6418	0.4916	-0.6739	-0.02574	0.5827	-0.3514	-0.3118	0.3719	0.1328	-0.3545	-0.2189	-0.1397	0.07549	0.2542	-0.4439	0.2839	-0.4779	-0.2257	-0.459	0.03753	-0.712	0.01389	-0.1693	0.5502	0.002794	0.1249	-0.6121	-0.4163	0.6383	0.727	0.2476	0.2954	-0.0006916	7623	-5385	38.9	2860	-2130	5925	-1.381e+04	-1.017e+04	-6551	1896	369.1	-3729	634.3	-2929	4854	-2697	3708	4557	1147	-2484	-5448	-989.2	-2730	1802	-926.2	-265.5	-6592	-8017	2738	1895	2226	-3977	-7214	3580	1003	-1715	-1.08e+04	-2865	4102	-7669	-1628	3994	6926	-6076	977.3	-1.024e+04	-4029	8503	4426	5116	-1220	4237	-1149	
0.4887	-0.1745	0.3564	0.1278	-0.004607	0.5427	0.05484	-0.1001	0.03608	0.01836	-0.02312	-0.1436	0.5884	-0.1921	0.1152	0.4046	-0.1726	-0.02904	0.3444	-0.4716	-0.7725	0.3368	0.2315	0.6189	-0.1978	-0.5609	-0.227	0.08789	-0.3046	-0.2944	-0.07847	-0.8134	0.6077	-0.7068	-0.3175	-0.2008	0.3697	0.00219	0.6225	-0.9776	0.06428	-0.01879	0.3796	-0.1431	0.2161	-0.536	0.5078	0.06043	1.6e+04	-6086	968	1.228e+04	9811	4484	-2420	-3371	-7906	-1.035e+04	7829	1.324e+04	-437.2	1.156e+04	1.488e+04	-999.7	-6361	7933	-7144	5933	7282	6223	1146	5237	-495.8	-1.014e+04	-7323	-2765	-3086	5906	-2017	297.5	-1583	-2598	41.47	5073	2776	-556.1	7992	496.6	3881	5971	-290.9	1.243e+04	923.4	-4675	2485	-63.06	9571	-2018	8910	-9413	
0.3402	0.09283	0.7156	0.07903	-0.06816	-0.05483	0.6318	0.1475	0.3279	-0.1167	-0.2249	0.1174	0.365	0.497	0.6805	0.3789	-0.4293	0.1934	0.5432	-0.3207	0.4201	-0.2345	0.2662	0.633	-0.7403	0.06514	0.01394	0.5071	0.4849	-0.5785	-0.2648	-0.08518	0.4514	-0.03255	-0.006021	0.1028	-0.1983	0.03818	-0.1756	0.285	0.0384	0.08383	0.08036	0.6218	0.1143	-0.3371	0.5848	0.4164	-0.3368	9028	-1804	4562	6204	-7867	5402	-2097	2992	2492	8847	2619	-1295	8619	9210	7397	-3952	3558	-360.4	723.1	-1979	-3376	-6625	5078	3932	-2310	-2929	-3495	7957	3204	-2591	-4697	-2524	257.3	9184	7748	9286	1287	5563	9987	7046	-1852	-2492	5078	2180	2858	4229	1.068e+04	1457	-3617	-2350	-1530	
0.4137	0.6931	0.0755	-0.1809	0.02039	-0.5788	0.5867	0.9462	0.09246	-0.1933	-0.1224	-0.5591	-0.3868	-0.929	0.549	0.6398	-0.1006	-0.2574	-0.09743	0.4943	-0.1344	0.09826	-0.04171	0.2113	0.07722	0.3547	0.006373	0.005955	-0.01395	-0.4976	0.4449	-0.598	0.7211	0.1433	0.2952	0.5572	-0.6966	0.3773	0.02368	-0.0405	-0.1549	0.1566	-0.171	-0.2106	-0.5437	-0.7302	-0.5138	-0.4282	-0.2405	0.6174	1.043e+04	-1250	8567	-4664	-1.053e+04	-7931	5005	-6317	5953	1054	2372	3973	-997.1	-3328	2099	3013	2284	3142	570.6	-3949	1681	-6118	-1867	530.9	-6826	6182	-56.39	-1369	-1580	-7979	-3627	216.4	-6346	-7826	-274.3	4066	-2595	-6904	4153	5882	-2749	3989	-7307	-671.4	1.133e+04	-3532	7761	-5354	5717	-489.4	
0.705	-0.1376	0.3038	-0.02171	-0.03198	0.4653	0.1743	-0.6096	0.05458	-0.4377	0.2512	0.1959	-0.09591	-0.3248	0.07125	0.2192	0.2852	-0.2416	-0.6322	0.5092	0.06892	-0.01178	-0.17	0.311	0.2615	0.4326	-0.5452	-0.3531	-0.1984	0.2101	0.7903	0.2854	-0.4075	-0.8933	0.5358	0.6764	-0.07805	-0.4088	-0.02522	0.5758	-0.00505	0.2174	-0.1709	-0.4768	0.03726	-0.4195	0.4291	-0.9741	-0.643	-0.505	-0.06448	1.084e+04	1.274e+04	-1.182e+04	-1.061e+04	-7988	-426.9	-8258	1.416e+04	1.036e+04	-2770	2.129e+04	1.815e+04	7277	-6234	8777	-9778	-2683	4159	5019	-5825	5570	2649	-1.493e+04	-2.466e+04	-5651	7634	6144	-8510	-1.084e+04	-1629	4817	1.414e+04	2928	8993	3068	-4683	9013	1.062e+04	8167	-2285	9194	-2805	-5953	1.038e+04	9274	1.075e+04	-7285	9381	-8065	
0.1058	0.5859	0.3219	0.03959	0.03979	-0.318	0.515	0.4722	0.192	0.05458	-0.003653	-0.3789	0.5266	-0.2374	0.1396	0.216	-0.2344	-0.2911	0.6097	-0.2419	-0.4467	0.4244	-0.1948	0.724	0.4698	-0.2629	-0.1838	-0.6672	-0.4777	0.3931	0.5811	-0.04358	-0.3593	-0.4039	0.2065	-0.1145	0.8284	-0.7776	0.4087	-0.2875	0.03894	0.4371	0.4951	-0.8703	-0.4119	0.03974	-0.1901	-0.08179	0.789	-0.2781	-0.5471	-0.991	1.455e+04	2816	-1.225e+04	-1.066e+04	-3950	-1.542e+04	5942	5707	-2480	1.268e+04	1.158e+04	3521	-2066	9978	-1.009e+04	-1767	5766	1581	-1894	-4466	-1197	-1.346e+04	-2.208e+04	-1919	3098	121.9	-680	-5947	-3874	-1014	6352	-5849	-4267	-3396	-3311	-787.1	3429	1.254e+04	142.7	3203	-1630	-1.037e+04	1.111e+04	-1924	1.065e+04	-1.022e+04	1.293e+04	-4913	
0.9166	-0.05185	0.5165	-0.4001	-0.6562	-0.3281	0.5223	-0.6121	0.3734	0.02207	0.09727	-0.0894	-0.3559	-0.04109	0.2835	0.1249	0.4197	0.01171	-0.539	0.3944	0.9989	-0.2787	0.2865	-0.2177	-0.4144	0.4135	0.1304	0.135	0.3836	-0.4492	0.4378	-0.3886	-0.1519	-0.168	0.8053	-0.6644	-0.002493	-0.01085	-0.1345	0.02151	0.3286	0.215	-0.1177	-0.4265	0.4791	-0.01791	0.2157	-0.9015	-0.6697	-0.8614	-0.3287	0.4249	0.8736	-1.983e+04	3986	-3852	6608	1.009e+04	1505	981.4	-2736	4421	-803	3298	3634	130.8	6636	2095	-3187	-871.1	-4125	8162	385.2	-336.2	8174	1220	77.07	4693	-4971	-450.8	1584	-246.8	-6124	-861.7	1727	1546	-810	2358	-849.7	-999.6	-8335	1861	-1235	3455	1680	1.579e+04	-533.6	4435	-9017	-3898	
0.1364	-0.03174	0.08007	0.5153	0.9454	0.4601	0.3056	-0.09592	0.6373	0.1944	-0.3448	0.3162	0.1379	0.9367	0.3823	0.1267	-0.4739	0.2704	0.5603	-0.3176	0.6332	-0.08001	-0.1893	-0.01109	-0.04685	0.1069	-0.04749	-0.1834	-0.07296	0.2696	-0.09151	-0.3225	-0.4892	0.183	-0.1759	0.07873	-0.02963	-0.4465	-0.3395	0.4275	-0.4381	-0.1226	-0.2755	0.4725	-0.4937	0.8114	-0.2591	0.7424	-0.3436	-0.1265	-0.4233	0.1719	0.4045	-0.3994	1.263e+04	1663	-2287	1.155e+04	4677	2421	263.6	-4476	-3950	-54.18	-958.1	-5900	4817	1690	-97.17	-2455	934.3	-639.4	206.7	7273	1.321e+04	-687.5	-3503	-1158	1993	5476	681.3	-1559	-6232	3366	1109	3625	9518	-1216	-7311	-1.022e+04	-4701	1059	1686	5762	-6963	3754	-6429	6903	-7669	-1227	
0.1464	-0.0851	0.1604	0.6425	0.02047	0.9951	-0.3135	-0.1876	0.6325	-0.1909	-0.1807	0.9918	0.2732	0.6309	0.3102	0.4776	-0.3138	0.1848	0.0002587	-0.1366	0.1479	0.07836	0.1503	-0.1044	-0.9973	-0.2301	0.07782	0.06351	-0.4524	0.126	-0.2076	-0.4086	-0.06045	0.5479	-0.6788	-0.6311	-0.2277	0.3086	0.341	-0.1553	0.009712	0.2031	-0.2832	0.1702	-0.5403	-0.119	0.119	0.6168	0.5045	0.87	0.8825	-0.3189	-0.8007	-0.2516	-0.03736	8055	-8500	-2775	-5187	-2622	-3512	5673	-5092	4108	3028	-4871	-7178	-9237	2603	1332	-6280	-455.4	-347.7	-3998	-5428	-6352	5482	2377	-5614	-477.9	3019	775.7	7981	1293	-1430	-8122	-9876	3043	-2613	4389	6104	-2348	5075	-1.013e+04	-2995	726.6	-2101	-4029	-7375	-758.6	
0.05443	0.6784	-0.2399	0.379	0.5979	0.02197	-0.4625	-0.1941	-0.6383	0.5651	0.3042	0.3018	0.3867	0.06341	-0.09527	0.2626	-0.4169	0.8158	0.1795	-0.6865	0.03035	0.5473	0.03319	-0.4675	0.1378	0.08709	-0.07891	0.08718	-0.1936	0.1773	-0.4513	0.3328	-0.6293	-0.2657	0.07146	-0.2405	0.2338	-0.2142	-0.09838	-0.24	0.2744	0.2788	-0.2778	0.2399	0.2425	-0.2716	0.3449	0.08195	-0.2197	-0.438	-0.3945	0.5155	0.5886	0.2852	0.6131	0.2853	1.409e+04	1965	511.1	1063	9965	-5384	1401	-584.7	48.04	-3643	9834	1.137e+04	-5982	-7940	2786	-1481	1276	6018	9058	3971	1823	-1922	1.176e+04	-6906	-2647	-593.2	-7321	-1331	4611	6299	5211	1663	2516	-6596	-4375	4475	-6299	1.605e+04	3555	1094	-1611	-1853	1761	9355	
0.954	-0.4477	-0.03597	0.05888	-0.4231	0.1837	0.9009	-0.5913	0.9322	-0.5479	0.1565	0.1493	-0.6252	-0.8443	0.3667	0.3596	0.3342	-0.4557	-0.1962	-0.2907	0.08446	0.2074	0.4481	0.02461	-0.412	-0.2245	0.4775	0.07052	-0.6387	0.1053	0.1576	-0.2014	-0.1371	-0.6847	0.4892	0.1024	-0.1202	-0.1465	-0.2138	0.2663	-0.2794	0.1993	0.1228	-0.2326	-0.2331	-0.6411	-0.1876	0.2606	-0.5112	-0.4507	-0.207	0.6113	0.0961	-0.03986	0.7664	-0.44	0.1534	-1.449e+04	-7102	-2499	515.3	7478	2482	-7107	-4940	4478	-4819	1656	-2183	1576	-3468	552.6	3664	-6822	-1475	1163	666.6	4181	1226	-9875	-1.148e+04	866.8	3198	3446	710.6	-9822	441.7	5895	-3720	6573	9193	-725	7289	295.6	1099	-7769	-3554	-9001	6439	1078	
0.3465	0.7347	0.294	-0.2425	-0.1146	-0.7443	0.3549	0.3141	-0.02141	0.2996	0.04898	0.04707	-0.05204	0.1348	-0.2546	-0.3111	0.2022	0.5845	-0.04359	0.08641	0.3482	-0.4422	0.1391	-0.04919	0.424	0.2565	-0.04116	0.4318	0.4998	-0.2225	-0.04241	0.4668	-0.2101	0.08897	-0.1753	-0.05824	-0.1339	-0.3599	-0.491	-0.02922	0.8623	0.1469	-0.6991	-0.01059	0.9785	0.16	0.8865	0.03561	0.1506	-0.1981	-0.2448	-0.01044	-0.2062	0.1027	-0.3337	0.5373	0.309	-0.1034	1.189e+04	3317	642.4	2784	4246	1210	-2145	1766	3942	689.1	991.7	-958.7	-4752	1946	2720	-132.7	-6120	-4315	1866	-6194	2017	-1975	-2128	1274	6212	7759	4185	4666	4534	3895	-265.7	-5672	-4862	-143.2	7183	1962	6803	9075	-1830	2642	2610	351.5	
0.4109	0.7087	-0.09165	0.566	0.4238	0.07387	-0.7823	-0.4188	-0.4348	0.5832	-0.159	0.2418	0.1671	0.5272	-0.2506	-0.2427	0.1646	0.4182	0.02247	-0.4809	0.4272	-0.402	0.3722	-0.054	0.02696	0.2562	0.2687	-0.136	0.2063	0.07223	0.5972	0.6625	-0.5078	-0.0296	0.2904	-0.2926	0.3123	0.3166	0.2055	-0.3569	0.6434	0.07956	-0.2799	-0.03776	0.3922	-0.1269	-0.4329	-0.9712	-0.5864	-0.09012	0.8878	0.04023	0.03769	0.4194	-0.3342	0.4639	0.178	-0.1565	0.01446	7084	2350	1098	-440.8	-9736	-2533	3987	-2405	-4057	7091	4506	937.8	-2251	-774.1	-6589	2839	-4208	-4445	9519	5353	-3566	3171	1322	-2800	-1272	-1297	-1429	6071	-142.1	-1.02e+04	2768	3876	1263	-2615	1759	-1.194e+04	-7169	-3472	5217	5685	161.1	
0.9185	0.2631	-0.3723	0.3722	-0.3771	-0.7702	-0.09853	-0.4641	-0.12	0.2149	0.284	-0.3534	-0.07364	-0.3106	0.2182	-0.217	0.3789	0.1237	-0.2716	0.3694	0.5669	-0.1514	0.4963	-0.9698	-0.4914	0.2542	0.4439	0.05316	-0.4214	0.3497	-0.1235	-0.396	-0.6043	0.3013	-0.01851	-0.9441	-0.1445	0.1853	-0.459	0.04388	0.1871	0.08292	-0.07839	0.2184	0.03857	-0.02855	-0.1949	0.2456	-0.3125	0.2767	0.6032	-0.03919	0.1529	0.2125	-0.18	0.6793	0.6911	-0.1144	0.1554	0.2617	-1.006e+04	-3389	-3873	-2528	-4728	-535.7	-3341	-1575	4920	498.7	-946.1	-529.4	-1967	-2156	6544	2226	-1664	610.1	-1562	2635	3062	-3154	2311	1323	-4728	-4241	4280	1225	-1491	-644.7	730	5561	8114	3743	-756.5	-5000	-5658	8628	4747	-4522	
0.5015	0.3669	0.1556	-0.1258	-0.00431	-0.6574	0.5138	0.7471	-0.1403	0.458	-0.2973	-0.7745	-0.1887	-0.6126	0.3645	0.582	-0.1859	-0.4648	0.3888	0.08481	-0.2173	0.09475	-0.03256	0.05665	-0.3027	-0.4054	0.3141	-0.3827	-0.2809	0.3652	-0.264	-0.03217	-0.5432	-0.3191	-0.3173	-0.01478	-0.3009	-0.2451	-0.2435	-0.1533	-0.1283	-0.1747	-0.2618	0.6229	-0.4209	0.8463	-0.1379	0.7725	0.2527	-0.1965	-0.7413	-0.2254	0.2163	-0.1316	0.05548	0.1831	0.3774	-0.3521	0.433	-0.3321	0.1598	1.058e+04	811.3	-1871	277	3978	-144.4	94.43	5876	1547	-2027	-1845	-5617	-1150	-1921	1694	-7378	4439	-4449	-6217	-5773	2636	-3457	-1851	1693	-3796	-1602	-4780	-1125	1.096e+04	640	-1537	-6084	-83.39	-4033	411.1	7633	-5922	-8766	-8126	
0.433	-0.2418	0.001941	0.1135	0.8693	0.7926	0.2895	0.2096	-0.1646	-0.3226	0.06791	0.1327	-0.02618	0.02772	0.6699	0.6794	-0.7465	-0.2888	0.7812	-0.9655	-0.8545	0.7165	0.04413	0.08669	0.2634	-0.2384	-0.2305	0.1716	0.2218	-0.3236	0.1859	0.4804	0.2301	0.3039	0.2077	0.4377	0.5449	0.4259	0.3612	-0.2774	-0.1547	-0.2157	0.3923	0.8383	-0.0008171	-0.1148	-0.208	0.5258	-0.02338	0.3361	0.6786	0.1879	-0.959	-0.6753	0.3806	-0.4223	-0.577	0.5542	0.4273	-0.01659	-0.3583	-0.655	7709	7447	-1262	4177	-2589	3529	-2115	8516	-1676	-1959	-6227	-2370	6095	2341	-23.47	9302	2101	2776	-871.2	-3769	-5989	-8913	2126	-3657	-1607	-738.5	-235.1	4248	-662	5290	-1.129e+04	784.3	-6253	5489	7229	1658	-2534	-4490	
0.6618	0.1051	-0.06414	0.3554	-0.1356	0.03912	-0.1328	0.1886	-0.3737	0.2497	-0.1727	0.1695	-0.1914	0.2349	-0.1772	0.01728	-0.3047	0.01164	-0.07361	-0.4486	-0.1043	0.3185	0.2949	-0.3466	0.05089	0.1193	-0.184	-0.07636	0.2294	-0.2464	-0.05789	-0.2134	0.4271	0.1706	0.3998	-0.09199	0.4556	0.4731	0.7277	-0.006602	-0.7796	0.3034	0.311	-0.3638	-0.9535	-0.4723	-0.8964	-0.6551	-0.1183	-0.1779	0.3923	-0.6572	0.3647	0.3032	0.2784	-0.6981	-0.7291	0.2573	-0.5589	0.5689	-0.3992	0.5642	-0.1382	2.094e+04	-5780	-1.007e+04	-3878	6694	-3451	-3083	-2590	3884	7243	-4000	-4471	-3200	5722	5974	3921	-3299	6287	3653	7956	-366	1.06e+04	7034	-8371	1.072e+04	1.31e+04	-3964	-355	1.098e+04	-154.9	-4574	1.448e+04	3138	1384	2616	2308	6334	
0.7028	-0.1504	0.5852	0.2677	-0.2909	0.681	-0.3129	-0.1615	-0.3047	-0.1937	0.3805	0.1222	0.4982	-0.2743	0.103	0.8664	-0.599	-0.2338	0.3989	-0.949	-0.423	0.8565	0.3742	0.2848	0.1366	0.3331	-0.5612	0.1784	-0.1358	0.2362	-0.1002	-0.1354	0.1424	-0.2389	-0.04017	0.6982	0.2168	-0.07646	0.009571	0.5979	-0.4268	0.2271	0.3732	0.5624	-0.06276	-0.2676	0.6708	0.4959	0.1346	0.1126	-0.3198	0.2237	-0.2546	0.08383	-0.2551	0.2355	-0.2651	-0.4616	0.1577	-0.5201	-0.9278	-0.1903	0.7164	-0.7231	-1.437e+04	-9286	-2476	4843	-547.6	-3703	-944.1	2003	1.26e+04	-608	1983	399.1	175.8	3242	3424	-7970	-4560	3020	5797	9395	5809	1032	3712	1.201e+04	2263	-6284	5387	3348	1.129e+04	6028	6478	-1.47e+04	-1.252e+04	2293	1.252e+04	2418	
